Date,Open,High,Low,Close,Adj Close,Volume
4/9/12,204.399994,206.169998,203.369995,204.940002,152.489258,3326900
4/10/12,204.940002,205.740005,202.169998,202.330002,150.547287,4132900
4/11/12,203.990005,204.320007,202.460007,202.580002,150.733307,3366200
4/12/12,202.800003,205.559998,202.639999,205.320007,152.772034,2929600
4/13/12,204.320007,204.649994,202.800003,202.800003,150.896973,3767000
4/16/12,204.740005,205.970001,202.720001,202.720001,150.837479,3826600
4/17/12,204.570007,207.639999,204.149994,207.449997,154.356918,6065500
4/18/12,202.429993,204.070007,200,200.130005,148.91037,10153500
4/19/12,200.029999,201.259995,197.520004,199.509995,148.44902,5762900
4/20/12,199.830002,200.119995,199.089996,199.600006,148.516022,4758200
4/23/12,197.889999,199.100006,196.789993,198.619995,147.786789,3618800
4/24/12,199.059998,202.479996,198.869995,200,148.813614,5626300
4/25/12,202.020004,203.690002,201.800003,203.570007,151.46994,4003400
4/26/12,203.399994,206.210007,203.399994,205.580002,152.9655,3302700
4/27/12,206.470001,208.169998,205.910004,206.809998,153.880707,3496900
4/30/12,206.710007,207.960007,206.320007,207.080002,154.081619,2773200
5/1/12,207.179993,208.929993,206.710007,208,154.766144,2715900
5/2/12,206.970001,208.270004,206.910004,208.059998,154.81076,2360300
5/3/12,208.270004,208.919998,206.550003,207.240005,154.200668,2826600
5/4/12,206.470001,207.110001,204.399994,204.990005,152.52655,4023600
5/7/12,203.960007,204.770004,202.899994,203.75,151.603851,3373400
5/8/12,202.440002,203.059998,199.720001,201.479996,150.542892,3881500
5/9/12,199.990005,203,199.059998,201.229996,150.356064,3742500
5/10/12,201,203.25,200.020004,200.600006,149.88533,3830500
5/11/12,199.960007,202.119995,199.949997,201.169998,150.311234,2391500
5/14/12,199.919998,200.710007,198.559998,199.440002,149.018616,3029200
5/15/12,199.440002,201.470001,198.759995,199.039993,148.719727,2987400
5/16/12,199.419998,201.350006,198.179993,199.729996,149.235291,5001000
5/17/12,199.669998,200.789993,197.639999,197.889999,147.860443,5626300
5/18/12,198.779999,198.779999,195.160004,195.880005,146.358612,5737100
5/21/12,195.979996,197.929993,194.630005,197.759995,147.763336,3831700
5/22/12,198.039993,198.259995,196.059998,196.820007,147.060989,3567100
5/23/12,195.529999,196.490005,193.199997,196.119995,146.537994,4100000
5/24/12,195.990005,196.279999,194,196.089996,146.515564,3569300
5/25/12,195.110001,196,194,194.300003,145.17807,2901900
5/29/12,195.220001,198.080002,195.220001,196.460007,146.791962,3618500
5/30/12,194.800003,195.470001,193.770004,194.529999,145.349945,3602500
5/31/12,194.100006,194.929993,192,192.899994,144.132034,9287500
6/1/12,190.119995,191.720001,188.600006,189.080002,141.27774,5206400
6/4/12,188.339996,189.380005,187,188.539993,140.874268,4624500
6/5/12,187.919998,189.850006,187.559998,189.199997,141.367462,3556500
6/6/12,190.779999,194,190.020004,193.990005,144.946426,3641300
6/7/12,195.279999,195.830002,193.940002,194.440002,145.2827,3701100
6/8/12,193.710007,195.139999,192.699997,195.139999,145.80574,2479200
6/11/12,196.600006,196.699997,192.369995,192.509995,143.840637,3273300
6/12/12,192.139999,194.669998,192.139999,194.550003,145.364883,3023700
6/13/12,194.360001,195.190002,192.350006,193.100006,144.281448,3247700
6/14/12,193,195.830002,192.740005,195.100006,145.775818,3585000
6/15/12,196.080002,199.270004,195.399994,199.100006,148.764572,6389000
6/18/12,197.570007,199.639999,197.169998,198.289993,148.159363,3378900
6/19/12,198.830002,199.990005,198.800003,198.929993,148.637527,3297600
6/20/12,198.699997,199.740005,197.5,198.779999,148.525452,3378200
6/21/12,199.070007,199.449997,193.190002,193.389999,144.498138,4316600
6/22/12,193.869995,194.880005,193.220001,193.699997,144.729767,8823000
6/25/12,192.479996,193.389999,191.679993,192.860001,144.102158,3211600
6/26/12,193.539993,193.679993,190.75,191.949997,143.422211,3435900
6/27/12,192.139999,193.699997,190.899994,193,144.206757,2762700
6/28/12,191.229996,192.080002,188.899994,191.399994,143.01123,3967300
6/29/12,194.550003,195.809998,192.410004,195.580002,146.134506,5259600
7/2/12,196.360001,197.199997,194.850006,195.830002,146.321274,2827000
7/3/12,195.460007,196.339996,194.910004,195.929993,146.395966,1450400
7/5/12,194.880005,196.850006,193.630005,195.289993,145.917816,2690200
7/6/12,193.919998,193.940002,189.740005,191.410004,143.018723,4952900
7/9/12,190.759995,191,188.050003,189.669998,141.718613,3988100
7/10/12,190.300003,191.139999,185.600006,186.259995,139.170731,4690300
7/11/12,186.220001,187.360001,183.509995,185.25,138.416092,5456100
7/12/12,184.25,184.389999,181.850006,183.089996,136.802109,4931300
7/13/12,183.460007,186.330002,183.029999,186.009995,138.983932,3933000
7/16/12,185.580002,186.100006,184.580002,184.789993,138.072342,3144400
7/17/12,185.729996,186.289993,183.199997,183.649994,137.220505,5158600
7/18/12,184.149994,188.589996,183.550003,188.25,140.657608,8019500
7/19/12,193.399994,196.850006,192.970001,195.339996,145.955154,10395400
7/20/12,194.089996,194.899994,192.169998,192.449997,143.795807,4789700
7/23/12,189.779999,191.300003,188.199997,190.830002,142.585327,3904500
7/24/12,190.919998,191.320007,188.559998,190.339996,142.219223,3597100
7/25/12,190.309998,192.770004,189.320007,191.080002,142.772125,3833800
7/26/12,193.490005,194.949997,192.570007,193.949997,144.91658,3282900
7/27/12,195.100006,197.410004,193.949997,196.389999,146.739685,4177300
7/30/12,196.320007,197.839996,195.919998,196.679993,146.956375,2787000
7/31/12,196.5,197.580002,195.880005,195.979996,146.43335,3507000
8/1/12,196.960007,197.850006,194.720001,195.179993,145.835587,2559300
8/2/12,194.160004,196.600006,193.020004,194.449997,145.290176,2812600
8/3/12,196.479996,198.949997,196.160004,198.520004,148.331207,3278100
8/6/12,198.759995,199.940002,198.520004,198.759995,148.510468,2337800
8/7/12,199.429993,200.880005,198.800003,199.929993,149.38475,3209400
8/8/12,198.270004,199.690002,198.160004,199.029999,149.347214,2068300
8/9/12,198.619995,199.460007,197.889999,198.419998,148.889481,2160100
8/10/12,197.869995,199.369995,197.240005,199.289993,149.542297,2600500
8/13/12,198.880005,199.979996,197.789993,199.009995,149.332184,2418300
8/14/12,198.880005,199.330002,197.720001,198.289993,148.791931,2562300
8/15/12,198.899994,199.330002,197.919998,198.399994,148.874435,2111800
8/16/12,198.770004,201.320007,198.119995,200.839996,150.705399,2729500
8/17/12,201.080002,202,200.660004,201.220001,150.99054,2551800
8/20/12,200.690002,201.130005,200.029999,200.5,150.450256,2336000
8/21/12,200.990005,201,198.369995,198.649994,149.062073,3111300
8/22/12,198.639999,198.649994,196.899994,197.25,148.011536,3296100
8/23/12,197.039993,197.369995,195.440002,195.699997,146.848434,2757400
8/24/12,194.960007,198.110001,194.199997,197.770004,148.401779,2639500
8/27/12,197.960007,198.300003,195.610001,195.690002,146.840942,2498800
8/28/12,195.559998,196.110001,194.5,194.869995,146.225632,2539200
8/29/12,195.130005,196.039993,194.899994,195.080002,146.383209,2141400
8/30/12,194.770004,195.470001,193.179993,193.369995,145.100113,2740900
8/31/12,194.309998,195.949997,193.460007,194.850006,146.210648,3193300
9/4/12,196.610001,197.169998,193.25,194.539993,145.977982,4514400
9/5/12,194.410004,195.850006,193.889999,195.039993,146.353195,3312500
9/6/12,196.259995,199.460007,196.110001,199.100006,149.39978,3931700
9/7/12,199.119995,199.5,198.080002,199.5,149.699844,3413700
9/10/12,199.389999,201.820007,198.729996,200.949997,150.787933,4208000
9/11/12,200.550003,203.460007,200.509995,203.270004,152.528839,3910600
9/12/12,203.520004,204.649994,202.960007,203.770004,152.903976,3284000
9/13/12,204.380005,206.809998,203.460007,206.360001,154.847488,3879600
9/14/12,206.240005,207.649994,206.050003,206.809998,155.18512,4057100
9/17/12,205.550003,207.990005,205.550003,207.149994,155.440247,3275100
9/18/12,206.880005,207.880005,206.479996,207.070007,155.380234,2476100
9/19/12,207.550003,207.570007,206.009995,206.429993,154.899948,2605600
9/20/12,205.850006,206.990005,205.300003,206.179993,154.712402,3739100
9/21/12,207.360001,207.940002,205.919998,205.979996,154.562332,12771500
9/24/12,205.020004,206.059998,204.899994,205.289993,154.04454,3511100
9/25/12,205.600006,207.320007,204.949997,204.979996,153.811966,3345200
9/26/12,205.050003,205.979996,203.899994,204,153.076584,3423300
9/27/12,204.369995,206.899994,204.139999,205.910004,154.509796,2771900
9/28/12,205.660004,208.320007,205.309998,207.449997,155.665359,4910900
10/1/12,208.009995,211.75,207.940002,210.470001,157.931503,5456900
10/2/12,210.960007,211.470001,208.5,209.839996,157.458786,3321000
10/3/12,209.940002,211.300003,209.300003,210.509995,157.961502,3192300
10/4/12,210.279999,210.970001,208.529999,210.389999,157.87149,2957500
10/5/12,211.149994,211.789993,210.059998,210.589996,158.021576,2858400
10/8/12,210.020004,210.639999,209.210007,209.820007,157.443787,1982600
10/9/12,209.949997,210.740005,207.699997,207.990005,156.070572,3580400
10/10/12,207.820007,208.229996,205.050003,205.820007,154.442245,4024500
10/11/12,206.570007,207.270004,205.630005,205.759995,154.397202,2910000
10/12/12,205.639999,207.960007,205.559998,207.800003,155.928009,2712000
10/15/12,208.880005,209.399994,207.820007,208.929993,156.77594,3060900
10/16/12,209.940002,211,209.470001,211,158.329239,5632100
10/17/12,201.210007,203.410004,198.550003,200.630005,150.547821,12673900
10/18/12,199.910004,200.139999,194.070007,194.960007,146.293167,9295900
10/19/12,195.289993,196.080002,193.179993,193.360001,145.09256,6620300
10/22/12,193.710007,194.679993,192.440002,194.399994,145.873001,4402500
10/23/12,193.529999,194,190.940002,191.25,143.509277,4427400
10/24/12,192.440002,193.289993,190.559998,190.720001,143.111588,3738000
10/25/12,191.410004,192.440002,190.710007,191.600006,143.771896,3249600
10/26/12,191.490005,193.869995,191.470001,193.270004,145.02504,4006500
10/31/12,194.800003,196.410004,193.630005,194.529999,145.970535,6052300
11/1/12,194.679993,197.889999,194.550003,197.149994,147.936508,3758800
11/2/12,197.529999,198,193.289993,193.429993,145.145126,4260100
11/5/12,192.360001,194.970001,192.009995,194.139999,145.677887,2736200
11/6/12,195.259995,196.75,194.679993,195.070007,146.375717,3281000
11/7/12,193.360001,193.679993,191.160004,191.160004,144.069519,4746200
11/8/12,191.399994,191.809998,190.089996,190.100006,143.27066,3542200
11/9/12,189.850006,191.639999,188.880005,189.639999,142.92395,3671600
11/12/12,190.029999,190.770004,187.410004,189.25,142.630035,3067400
11/13/12,188.389999,190.880005,188.25,188.320007,141.929138,3406700
11/14/12,189.139999,189.270004,185.279999,185.509995,139.81131,4404400
11/15/12,185.830002,187.199997,184.779999,185.850006,140.067551,3411700
11/16/12,186.330002,187.559998,185.100006,186.940002,140.889069,4660800
11/19/12,188.619995,190.389999,188.300003,190.350006,143.459076,3588900
11/20/12,189.880005,190.110001,188.25,189.199997,142.592331,3170200
11/21/12,189.300003,190.889999,188.949997,190.289993,143.413818,5189600
11/23/12,191,193.490005,190.800003,193.490005,145.825562,3877600
11/26/12,192.449997,193.369995,191.770004,192.880005,145.365829,5210300
11/27/12,192.080002,193.050003,191,191.229996,144.122284,3290900
11/28/12,190.979996,192.039993,189.270004,191.979996,144.6875,3603600
11/29/12,192.75,192.899994,190.199997,191.529999,144.348404,4077900
11/30/12,191.75,192,189.5,190.070007,143.248001,4936400
12/3/12,190.759995,191.300003,188.360001,189.479996,142.803329,3349600
12/4/12,189.710007,190.75,189.020004,189.360001,142.712952,3990700
12/5/12,189.009995,189.460007,186.940002,188.649994,142.177826,4202100
12/6/12,189.169998,190.179993,188.410004,189.699997,142.969162,3216600
12/7/12,190.139999,192.199997,190.110001,191.949997,144.664932,4091300
12/10/12,192.169998,193.539993,191.649994,192.619995,145.169861,3438500
12/11/12,193.179993,194.800003,193.149994,194.199997,146.360672,4144000
12/12/12,194.600006,194.75,192.460007,192.949997,145.418549,4241900
12/13/12,192.179993,193.050003,191.369995,191.990005,144.695038,3623200
12/14/12,191.690002,193.399994,191.259995,191.759995,144.521698,3826900
12/17/12,191.759995,193.910004,191.759995,193.619995,145.923538,3792400
12/18/12,193.850006,195.919998,193.839996,195.690002,147.483582,4125900
12/19/12,195.460007,196.449997,195,195.080002,147.023865,4270500
12/20/12,194.470001,194.949997,193.160004,194.770004,146.790207,4184500
12/21/12,193.100006,194.5,191.570007,193.419998,145.772781,8225300
12/24/12,193.050003,193.830002,192.020004,192.399994,145.004028,1631200
12/26/12,192.210007,193.529999,190.949997,191.949997,144.664932,2776500
12/27/12,191.529999,193.279999,190.699997,192.710007,145.237701,3967600
12/28/12,191.110001,192.220001,189.830002,189.830002,143.067154,3536600
12/31/12,189.229996,191.679993,188.839996,191.550003,144.363449,4684900
1/2/13,194.089996,196.350006,193.800003,196.350006,147.981018,4234100
1/3/13,195.669998,196.289993,194.440002,195.270004,147.167023,3644700
1/4/13,194.190002,194.460007,192.779999,193.990005,146.202377,3380200
1/7/13,193.399994,193.779999,192.339996,193.139999,145.561768,2862300
1/8/13,192.919998,193.300003,191.600006,192.869995,145.358276,3026900
1/9/13,193.479996,193.490005,191.649994,192.320007,144.943817,3212000
1/10/13,192.649994,192.960007,191.279999,192.880005,145.365829,3608100
1/11/13,194.149994,195,192.899994,194.449997,146.549057,3880400
1/14/13,192.820007,193.279999,191.75,192.619995,145.169861,4172200
1/15/13,191.309998,192.729996,190.389999,192.5,145.079407,4172100
1/16/13,192,193.179993,191.350006,192.589996,145.147263,2962900
1/17/13,193.850006,194.460007,193.240005,193.649994,145.946167,3881600
1/18/13,194.029999,195,193.800003,194.470001,146.564102,4559600
1/22/13,194.360001,196.080002,194.009995,196.080002,147.777512,7172300
1/23/13,203.5,208.580002,203.360001,204.720001,154.289124,12530500
1/24/13,203.910004,205.059998,203.080002,204.419998,154.063049,4447200
1/25/13,204.449997,205.179993,204.130005,204.970001,154.477554,3358900
1/28/13,204.850006,206.220001,204.289993,204.929993,154.447388,2823700
1/29/13,204.339996,205.729996,203.639999,203.899994,153.671127,3617100
1/30/13,203.690002,204.880005,203.190002,203.520004,153.384766,2998400
1/31/13,203.320007,204.470001,202.960007,203.070007,153.045624,3091400
2/1/13,204.649994,205.350006,203.839996,205.179993,154.635818,3370700
2/4/13,204.190002,205.020004,203.570007,203.789993,153.588165,3188800
2/5/13,204.309998,204.75,202.509995,202.789993,152.834595,3636900
2/6/13,200.389999,201.289993,199.559998,201.020004,152.138306,3624200
2/7/13,200.619995,200.910004,198.679993,199.740005,151.16951,3076700
2/8/13,199.970001,202.089996,199.679993,201.679993,152.637787,2893300
2/11/13,200.979996,201.949997,199.75,200.160004,151.487396,2944700
2/12/13,200.009995,200.740005,199.020004,200.039993,151.396606,2461800
2/13/13,200.649994,200.949997,199.570007,200.089996,151.434448,2169800
2/14/13,199.729996,200.320007,199.259995,199.649994,151.101425,3294200
2/15/13,199.979996,201.25,199.820007,200.979996,152.108017,3627800
2/19/13,200.600006,201.889999,200.220001,200.320007,151.608536,2998300
2/20/13,200.619995,201.720001,198.860001,199.309998,150.844055,3715400
2/21/13,198.630005,199.070007,198.110001,198.330002,150.102432,3922900
2/22/13,199.229996,201.089996,198.839996,201.089996,152.191269,3107900
2/25/13,201.669998,202.490005,197.509995,197.509995,149.481842,3844800
2/26/13,198.630005,199.899994,197.839996,199.139999,150.715439,3391600
2/27/13,198.889999,202.75,198.600006,202.330002,153.12973,4185100
2/28/13,202.179993,203.119995,200.789993,200.830002,151.994522,4689200
3/1/13,200.649994,202.940002,199.360001,202.910004,153.56871,3308300
3/4/13,202.589996,205.190002,202.550003,205.190002,155.29425,3693400
3/5/13,205.860001,207.699997,205.690002,206.529999,156.308426,3807800
3/6/13,207.029999,208.490005,206.660004,208.380005,157.708557,3594800
3/7/13,208.289993,209.600006,208.240005,209.419998,158.495667,3884400
3/8/13,209.850006,210.740005,209.429993,210.380005,159.222275,3700500
3/11/13,210.039993,210.199997,209.039993,210.080002,158.995193,3049700
3/12/13,209.399994,210.729996,209.089996,210.550003,159.350937,3591600
3/13/13,210.199997,212.360001,209.770004,212.059998,160.493729,3355900
3/14/13,212.149994,215.860001,212.149994,215.800003,163.324295,5505500
3/15/13,215.380005,215.899994,213.410004,214.919998,162.658249,7930300
3/18/13,212.899994,214.5,212.639999,213.210007,161.364105,3006000
3/19/13,214.130005,215.119995,211.830002,213.440002,161.538162,3198600
3/20/13,214.759995,215.820007,214.300003,215.059998,162.764206,3019000
3/21/13,212.960007,213,210.110001,212.259995,160.645096,5830400
3/22/13,212.210007,213.169998,211.619995,212.080002,160.508865,3031500
3/25/13,212.539993,212.809998,210.050003,210.740005,159.494705,3242500
3/26/13,211.770004,212.5,211.5,212.360001,160.720764,2300300
3/27/13,210.960007,212.160004,210.100006,210.889999,159.6082,3223400
3/28/13,209.830002,213.440002,209.740005,213.300003,161.432175,3749900
4/1/13,212.800003,213.5,211.25,212.380005,160.735916,2144500
4/2/13,212.919998,214.710007,211.570007,214.360001,162.234436,3116800
4/3/13,214.320007,214.889999,212.630005,212.660004,160.947815,3128800
4/4/13,212.770004,212.929993,210.039993,211.309998,159.926132,3709500
4/5/13,209.100006,209.839996,206.339996,209.410004,158.488098,4148000
4/8/13,209.070007,209.320007,207.330002,209.320007,158.420044,2351200
4/9/13,209.559998,210,208.610001,209.220001,158.344315,2577300
4/10/13,211.860001,212.509995,210.470001,212,160.448349,3524200
4/11/13,211.5,213.089996,210.850006,212.919998,161.144592,3655600
4/12/13,210.789993,211.490005,209.779999,211.380005,159.979034,3165400
4/15/13,210.440002,211.690002,209.259995,209.259995,158.374603,4218100
4/16/13,210.839996,212,209.199997,212,160.448349,2859500
4/17/13,210.529999,211.089996,209.5,209.669998,158.684891,3269800
4/18/13,210.110001,210.25,206.149994,207.149994,156.777679,6502000
4/19/13,195.740005,196.5,189.759995,190,143.797974,18847000
4/22/13,191.149994,191.380005,187.679993,187.830002,142.155685,9845400
4/23/13,189.270004,192.550003,188.610001,191.610001,145.016495,6296100
4/24/13,192.160004,192.5,191.089996,191.710007,145.092224,3693900
4/25/13,192.690002,195.169998,192.320007,193.949997,146.787476,4650900
4/26/13,194.160004,194.710007,193.25,194.309998,147.059952,3490300
4/29/13,194.779999,199.679993,194.649994,199.149994,150.723022,5932400
4/30/13,199.130005,202.589996,197.350006,202.539993,153.288696,7539900
5/1/13,201.869995,202.169998,199.199997,199.630005,151.086349,4899100
5/2/13,200.119995,202.429993,199.75,202.389999,153.175125,3945100
5/3/13,203.940002,205.320007,203.75,204.509995,154.779633,4492700
5/6/13,203.789993,203.990005,201.520004,202.779999,153.470352,4826500
5/7/13,202.809998,203.729996,201.649994,203.630005,154.113632,3451000
5/8/13,202.940002,204.850006,202.509995,204.820007,155.740829,3601700
5/9/13,204.690002,205,202.720001,203.240005,154.539444,3542300
5/10/13,203.369995,204.529999,202.820007,204.470001,155.474731,3279200
5/13/13,204.179993,204.470001,202.220001,202.470001,153.953964,3648400
5/14/13,202.089996,203.669998,202.080002,203.210007,154.516632,3699700
5/15/13,202.25,203.679993,202.039993,203.320007,154.600281,4028100
5/16/13,204,206.589996,204,204.690002,155.641937,4507000
5/17/13,205.25,209.5,204.990005,208.440002,158.493408,5704100
5/20/13,208.020004,209.149994,207.419998,207.600006,157.854675,3614500
5/21/13,207.240005,209.479996,207,208.649994,158.653046,2982900
5/22/13,208.5,210.149994,206.119995,206.990005,157.390823,5186800
5/23/13,205.479996,208.610001,205.130005,206.160004,156.75975,5179100
5/24/13,204.690002,206.429993,204.419998,205.720001,156.425171,3295800
5/28/13,207.440002,208.589996,207.160004,207.779999,157.991547,4011500
5/29/13,206.220001,208.419998,206.039993,207.919998,158.098007,3439400
5/30/13,206.970001,210.990005,206.970001,209.360001,159.192947,4399700
5/31/13,208.589996,211.979996,208.020004,208.020004,158.174026,4949000
6/3/13,208.25,210.050003,207.330002,208.949997,158.88121,3322000
6/4/13,208.600006,209,205.080002,206.190002,156.782547,3598300
6/5/13,205.160004,206.289993,202.399994,202.740005,154.159286,4215400
6/6/13,203,204.199997,201.470001,203.800003,154.965256,3679400
6/7/13,204.850006,206.350006,204.110001,206.350006,156.904221,2953400
6/10/13,206.970001,206.979996,204.899994,205.020004,155.89296,2652300
6/11/13,203.169998,205.949997,202.509995,203.979996,155.102081,2814400
6/12/13,204.589996,205.229996,200.509995,201.199997,152.988281,3409800
6/13/13,201.009995,204.399994,200.339996,203.770004,154.942413,2899500
6/14/13,203.970001,204.740005,201.809998,202.199997,153.748642,2804500
6/17/13,203.440002,205.169998,202.550003,203.039993,154.387329,3219900
6/18/13,203.020004,206.089996,202.869995,204.869995,155.778839,3277800
6/19/13,204.440002,205.029999,201.929993,201.940002,153.550949,2846100
6/20/13,200.669998,201.699997,197.279999,197.350006,150.060791,4514800
6/21/13,198.5,198.520004,193.539993,195.460007,148.623657,8914800
6/24/13,193.990005,194.910004,191.339996,193.539993,147.163788,4356200
6/25/13,195.309998,195.589996,193.149994,194.979996,148.258713,3846200
6/26/13,195.970001,196.229996,194.5,194.860001,148.167465,3320200
6/27/13,196.050003,196.899994,195.289993,195.649994,148.768143,3514200
6/28/13,191.729996,192.660004,188.410004,191.110001,145.316025,10055800
7/1/13,192.149994,193.800003,191.119995,191.279999,145.445297,4442400
7/2/13,190.779999,193.229996,190.259995,191.5,145.612625,3657700
7/3/13,190.979996,194.220001,190.509995,193.25,146.943237,1872600
7/5/13,194.490005,195.160004,192.350006,194.929993,148.220642,2405400
7/8/13,195.600006,195.779999,194.610001,194.979996,148.258713,2947500
7/9/13,191.880005,192.800003,190.779999,191.300003,145.46051,5204200
7/10/13,191.509995,193.429993,191.270004,192.25,146.182831,3892000
7/11/13,193.779999,194.110001,192.610001,192.800003,146.601059,4177500
7/12/13,193.070007,193.699997,191.589996,192.070007,146.046005,4494700
7/15/13,192.419998,194.889999,191.679993,194,147.51355,5674700
7/16/13,194.039993,194.580002,192.679993,193.850006,147.39949,3745300
7/17/13,194.720001,194.889999,193.029999,194.550003,147.931778,6868400
7/18/13,198.270004,200.940002,195.990005,197.990005,150.547455,8393400
7/19/13,197.910004,197.990005,193.240005,193.539993,147.163788,6997600
7/22/13,193.399994,195.789993,193.279999,194.089996,147.582001,3398000
7/23/13,194.210007,196.429993,194.100006,194.979996,148.258713,2863800
7/24/13,195.949997,197.300003,195.860001,196.610001,149.498138,2957900
7/25/13,196.300003,197.830002,195.660004,197.220001,149.96196,3014300
7/26/13,196.589996,197.369995,195,197.350006,150.060791,2485100
7/29/13,196.830002,197.190002,195.529999,196.210007,149.193985,2113700
7/30/13,196.990005,197.830002,195.809998,196.009995,149.041885,2663200
7/31/13,194.490005,196.910004,194.490005,195.039993,148.304306,3810000
8/1/13,196.649994,197.169998,195.410004,195.809998,148.889801,2877700
8/2/13,195.5,195.5,193.220001,195.160004,148.39563,3874000
8/5/13,195.160004,195.880005,194.350006,195.5,148.654114,2490900
8/6/13,192.259995,192.509995,190.270004,190.990005,145.224823,5938500
8/7/13,189.600006,189.929993,188.050003,188.559998,144.093765,3901700
8/8/13,189.449997,189.869995,186.789993,187.929993,143.612396,4547600
8/9/13,188,189.160004,187,187.820007,143.52832,3249600
8/12/13,186.970001,189.559998,186.889999,189.089996,144.49881,3026500
8/13/13,189.539993,189.990005,187.559998,188.419998,143.986816,3542900
8/14/13,188.580002,188.929993,187.300003,187.529999,143.306717,2892300
8/15/13,186.229996,187,185.449997,185.789993,141.977036,3692400
8/16/13,185.539993,186.460007,185.339996,185.339996,141.633148,3426400
8/19/13,185.300003,186.5,183.979996,184.229996,140.784897,3248900
8/20/13,184.369995,185.630005,183.169998,184.559998,141.037064,3117800
8/21/13,184.669998,186.570007,184.279999,184.860001,141.266342,3551000
8/22/13,185.649994,186.25,184.25,185.190002,141.518524,2354300
8/23/13,185.339996,185.740005,184.570007,185.419998,141.694244,2292700
8/26/13,185.270004,187,184.679993,184.740005,141.174652,2170400
8/27/13,183.630005,184.5,182.570007,182.740005,139.646301,3190700
8/28/13,182.679993,183.470001,181.100006,182.160004,139.203018,3979200
8/29/13,181.960007,183.699997,181.440002,182.639999,139.569885,2980900
8/30/13,182.75,182.990005,181.509995,182.270004,139.287094,2731000
9/3/13,183.630005,184.320007,182.509995,183.960007,140.578598,3487200
9/4/13,183.580002,184.190002,182.309998,183.130005,139.944336,2597900
9/5/13,183.350006,185,183.070007,184.149994,140.723755,2867600
9/6/13,184.649994,184.990005,182.649994,183.029999,139.867859,2903500
9/9/13,183.679993,185.490005,183.309998,184.979996,141.358032,3017200
9/10/13,187.199997,187.649994,186.369995,186.600006,142.596008,3149600
9/11/13,186.830002,190.869995,186.820007,190.699997,145.729141,4962900
9/12/13,190.960007,191.320007,189.850006,190.729996,145.752075,3354800
9/13/13,191.210007,193.100006,191,192.169998,146.852463,3710400
9/16/13,193.699997,194.809998,192.610001,193.149994,147.601395,3902400
9/17/13,193.419998,194.149994,191.830002,192.160004,146.844879,2930900
9/18/13,192.600006,194.889999,192,194.419998,148.571899,3841800
9/19/13,194.179993,194.889999,193.220001,193.389999,147.78479,3178100
9/20/13,193.960007,194.429993,190.020004,190.020004,145.209534,8525900
9/23/13,190.059998,192.410004,189.330002,190.990005,145.95079,3340800
9/24/13,190.929993,191.559998,189.660004,189.970001,145.171295,3085300
9/25/13,190.139999,190.619995,188.5,189.470001,144.789185,2654500
9/26/13,190.100006,191.759995,189.460007,190.220001,145.362305,2093600
9/27/13,188.869995,188.940002,186.449997,186.919998,142.840561,3905500
9/30/13,185.559998,186.740005,184.339996,185.179993,141.510895,3978200
10/1/13,185.339996,186.649994,184.649994,186.380005,142.427917,2681200
10/2/13,185.539993,186.309998,184.410004,184.960007,141.342743,3617100
10/3/13,184.699997,184.960007,183,183.860001,140.502136,3211800
10/4/13,184.169998,185.130005,183.580002,184.100006,140.685577,2863600
10/7/13,181.850006,183.309998,181.850006,182.009995,139.08844,3966400
10/8/13,181.889999,181.990005,178.710007,178.720001,136.574265,5578300
10/9/13,179.369995,181.669998,179.100006,181.320007,138.561142,4423500
10/10/13,183.169998,184.770004,182.360001,184.770004,141.197617,3658900
10/11/13,185.25,186.229996,184.119995,186.160004,142.259766,3232600
10/14/13,185.410004,186.990005,184.419998,186.970001,142.878799,2663100
10/15/13,185.740005,185.940002,184.220001,184.660004,141.113556,3365100
10/16/13,185.419998,186.729996,184.990005,186.729996,142.695343,6718000
10/17/13,173.839996,177,172.570007,174.830002,133.601608,22368900
10/18/13,174.800003,175,173.25,173.779999,132.79921,10548000
10/21/13,174.419998,174.75,172.630005,172.860001,132.096176,7098700
10/22/13,173.350006,175.570007,172.949997,174.970001,133.708618,6977300
10/23/13,175.089996,175.990005,174.399994,175.770004,134.319962,5409400
10/24/13,176.429993,177.889999,176.25,177.800003,135.871246,5533300
10/25/13,178.429993,179.100006,176.259995,176.850006,135.145233,4842800
10/28/13,177.039993,177.889999,176.199997,177.350006,135.527344,3712700
10/29/13,177.619995,182.320007,177.5,182.119995,139.172501,8904600
10/30/13,181.690002,182.179993,179.860001,180.149994,137.667023,5273700
10/31/13,179.649994,181.669998,179.039993,179.210007,136.948746,4318100
11/1/13,179.809998,180.339996,178.880005,179.229996,136.963989,3644500
11/4/13,179.899994,180.800003,179.339996,180.270004,137.75882,3483300
11/5/13,179.539993,179.800003,177.710007,177.850006,135.909454,6096800
11/6/13,177.910004,179.75,177.779999,179.190002,137.668747,4560700
11/7/13,179.600006,181.389999,179.600006,180,138.291122,5219500
11/8/13,178.830002,180.080002,177.350006,179.990005,138.283463,6275000
11/11/13,180.190002,183.389999,180.039993,182.880005,140.503784,5222300
11/12/13,182.529999,184.050003,182.259995,183.070007,140.649796,4258500
11/13/13,182.270004,183.550003,181.589996,183.550003,141.018494,4704400
11/14/13,180.479996,183.199997,179.660004,182.210007,139.989014,6321500
