<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.IBM,1,20200713,151200,120.3300000,120.4100000,120.3300000,120.3900000,400
US1.IBM,1,20200713,151300,120.4000000,120.4300000,120.3500000,120.4300000,1200
US1.IBM,1,20200713,151400,120.3800000,120.3800000,120.3800000,120.3800000,100
US1.IBM,1,20200713,151500,120.3900000,120.4000000,120.3400000,120.3400000,500
US1.IBM,1,20200713,151600,120.3000000,120.4200000,120.3000000,120.3700000,1000
US1.IBM,1,20200713,151700,120.3800000,120.4200000,120.3100000,120.3400000,1200
US1.IBM,1,20200713,151800,120.3300000,120.3600000,120.3000000,120.3500000,805
US1.IBM,1,20200713,151900,120.2400000,120.2900000,120.2400000,120.2900000,400
US1.IBM,1,20200713,152000,120.2600000,120.2700000,120.2300000,120.2700000,300
US1.IBM,1,20200713,152100,120.2800000,120.3800000,120.2700000,120.2700000,2340
US1.IBM,1,20200713,152200,120.3100000,120.4100000,120.3100000,120.4100000,600
US1.IBM,1,20200713,152300,120.3800000,120.4300000,120.3700000,120.4100000,1230
US1.IBM,1,20200713,152400,120.4300000,120.4700000,120.4100000,120.4500000,900
US1.IBM,1,20200713,152500,120.4800000,120.4800000,120.3500000,120.3500000,700
US1.IBM,1,20200713,152600,120.2700000,120.4100000,120.2200000,120.2200000,2500
US1.IBM,1,20200713,152700,120.2300000,120.2300000,120.2000000,120.2000000,1412
US1.IBM,1,20200713,152800,120.1900000,120.2100000,120.1200000,120.1200000,800
US1.IBM,1,20200713,152900,120.2200000,120.2200000,120.2200000,120.2200000,574
US1.IBM,1,20200713,153000,120.1800000,120.1800000,120.1200000,120.1400000,991
US1.IBM,1,20200713,153100,120.1100000,120.1100000,120.0400000,120.0900000,1100
US1.IBM,1,20200713,153200,120.0900000,120.1300000,120.0700000,120.0800000,800
US1.IBM,1,20200713,153300,120.1400000,120.1900000,119.9700000,119.9700000,1585
US1.IBM,1,20200713,153400,119.9700000,120.0500000,119.8700000,119.8700000,2600
US1.IBM,1,20200713,153500,119.8000000,119.8200000,119.6700000,119.7400000,1000
US1.IBM,1,20200713,153600,119.8000000,119.8300000,119.7800000,119.8300000,1500
US1.IBM,1,20200713,153700,119.8100000,119.8600000,119.7100000,119.7300000,2500
US1.IBM,1,20200713,153800,119.6100000,119.6500000,119.5400000,119.5700000,1192
US1.IBM,1,20200713,153900,119.4600000,119.4700000,119.4500000,119.4500000,650
US1.IBM,1,20200713,154000,119.4500000,119.5800000,119.4500000,119.5400000,950
US1.IBM,1,20200713,154100,119.6000000,119.6000000,119.6000000,119.6000000,100
US1.IBM,1,20200713,154200,119.5900000,119.8200000,119.5900000,119.8200000,1200
US1.IBM,1,20200713,154300,119.8100000,119.8600000,119.7700000,119.8600000,2000
US1.IBM,1,20200713,154400,119.8300000,119.8900000,119.8300000,119.8600000,1400
US1.IBM,1,20200713,154500,119.7800000,119.8200000,119.5900000,119.7200000,2285
US1.IBM,1,20200713,154600,119.6300000,119.7200000,119.5600000,119.6600000,1600
US1.IBM,1,20200713,154700,119.6700000,119.6700000,119.5400000,119.5400000,728
US1.IBM,1,20200713,154800,119.5300000,119.5300000,119.4700000,119.4700000,700
US1.IBM,1,20200713,154900,119.4100000,119.4100000,119.2600000,119.2600000,900
US1.IBM,1,20200713,155000,119.2200000,119.2700000,119.1600000,119.2600000,1200
US1.IBM,1,20200713,155100,119.1800000,119.2700000,119.0600000,119.2700000,1675
US1.IBM,1,20200713,155200,119.2500000,119.2500000,119.2000000,119.2200000,1000
US1.IBM,1,20200713,155300,119.1000000,119.2100000,119.1000000,119.2100000,1637
US1.IBM,1,20200713,155400,119.1600000,119.1700000,119.0500000,119.0500000,2639
US1.IBM,1,20200713,155500,119.0600000,119.0800000,119.0000000,119.0700000,1089
US1.IBM,1,20200713,155600,119.0800000,119.3700000,119.0800000,119.2500000,3518
US1.IBM,1,20200713,155700,119.2400000,119.4000000,119.2400000,119.3000000,2500
US1.IBM,1,20200713,155800,119.2700000,119.2700000,119.0800000,119.0900000,2799
US1.IBM,1,20200713,155900,119.1200000,119.1800000,119.1100000,119.1500000,5100
US1.IBM,1,20200713,160000,119.1700000,119.2500000,119.1400000,119.1900000,5397
US1.IBM,1,20200714,093100,118.6200000,119.4400000,118.6200000,119.1100000,1495
US1.IBM,1,20200714,093200,119.1100000,119.1100000,118.9300000,118.9300000,800
US1.IBM,1,20200714,093300,118.8800000,119.0900000,118.8800000,119.0900000,305
US1.IBM,1,20200714,093400,118.8300000,118.8400000,118.7500000,118.7500000,700
US1.IBM,1,20200714,093500,118.7000000,118.7000000,118.7000000,118.7000000,100
US1.IBM,1,20200714,093600,118.5800000,118.5800000,118.5800000,118.5800000,100
US1.IBM,1,20200714,093700,118.4000000,118.4000000,118.4000000,118.4000000,322
US1.IBM,1,20200714,093800,118.2200000,118.2800000,117.9600000,118.0300000,1515
US1.IBM,1,20200714,093900,118.0500000,118.0500000,118.0400000,118.0400000,200
US1.IBM,1,20200714,094000,118.0300000,118.5500000,118.0300000,118.5400000,1527
US1.IBM,1,20200714,094100,118.4400000,118.4400000,118.4100000,118.4100000,200
US1.IBM,1,20200714,094200,118.4800000,118.4800000,118.4800000,118.4800000,800
US1.IBM,1,20200714,094400,118.6200000,118.6700000,118.6200000,118.6700000,1000
US1.IBM,1,20200714,094500,118.4500000,118.6300000,118.4500000,118.6300000,876
US1.IBM,1,20200714,094600,118.5700000,118.6800000,118.5700000,118.6700000,900
US1.IBM,1,20200714,094700,118.4900000,118.4900000,118.4900000,118.4900000,200
US1.IBM,1,20200714,094900,118.4400000,118.6600000,118.4400000,118.6600000,300
US1.IBM,1,20200714,095000,118.5900000,118.6500000,118.4000000,118.4500000,1212
US1.IBM,1,20200714,095100,118.4400000,118.4400000,118.2600000,118.2600000,1110
US1.IBM,1,20200714,095200,118.1000000,118.1400000,118.1000000,118.1400000,300
US1.IBM,1,20200714,095300,118.2400000,118.4500000,118.2300000,118.3000000,1000
US1.IBM,1,20200714,095400,118.3400000,118.3400000,118.2100000,118.2800000,1899
US1.IBM,1,20200714,095500,118.3700000,118.4600000,118.3300000,118.4400000,800
US1.IBM,1,20200714,095600,118.2900000,118.5350000,118.1400000,118.3400000,3658
US1.IBM,1,20200714,095700,118.3500000,118.3500000,117.9400000,118.2500000,3747
US1.IBM,1,20200714,095800,118.2100000,118.2600000,118.2000000,118.2000000,400
US1.IBM,1,20200714,095900,118.3700000,118.5000000,118.3700000,118.3900000,1100
US1.IBM,1,20200714,100000,118.3300000,118.5400000,118.3300000,118.4400000,800
US1.IBM,1,20200714,100100,118.3800000,118.5000000,118.3800000,118.4200000,1000
US1.IBM,1,20200714,100200,118.4900000,118.6300000,118.4900000,118.6300000,2800
US1.IBM,1,20200714,100300,118.6800000,118.7000000,118.6000000,118.6700000,1577
US1.IBM,1,20200714,100400,118.5600000,118.6700000,118.4600000,118.6700000,1200
US1.IBM,1,20200714,100500,118.5500000,118.6500000,118.5500000,118.5900000,579
US1.IBM,1,20200714,100600,118.4300000,118.5800000,118.2800000,118.2800000,800
US1.IBM,1,20200714,100700,118.3100000,118.3500000,118.3100000,118.3500000,600
US1.IBM,1,20200714,100800,118.3100000,118.3100000,118.2100000,118.2900000,1600
US1.IBM,1,20200714,100900,118.2800000,118.4700000,118.2600000,118.4600000,1000
US1.IBM,1,20200714,101000,118.5300000,118.5300000,118.4800000,118.5200000,500
US1.IBM,1,20200714,101100,118.6500000,118.8100000,118.6500000,118.7600000,700
US1.IBM,1,20200714,101200,118.7900000,118.8900000,118.7900000,118.8400000,700
US1.IBM,1,20200714,101300,118.8600000,118.9300000,118.8600000,118.8800000,300
US1.IBM,1,20200714,101400,118.9500000,119.1200000,118.9500000,119.0600000,1000
US1.IBM,1,20200714,101500,119.0000000,119.0100000,118.8300000,118.8300000,600
US1.IBM,1,20200714,101600,119.0800000,119.1300000,119.0400000,119.1300000,600
US1.IBM,1,20200714,101700,119.3200000,119.3400000,119.2500000,119.2500000,1100
US1.IBM,1,20200714,101800,119.1600000,119.1900000,119.0500000,119.0500000,700
US1.IBM,1,20200714,101900,119.1100000,119.1700000,119.0800000,119.1700000,500
US1.IBM,1,20200714,102000,119.2900000,119.2900000,119.1400000,119.1400000,200
US1.IBM,1,20200714,102100,119.1400000,119.2100000,119.1400000,119.2100000,300
US1.IBM,1,20200714,102200,119.2300000,119.3800000,119.2300000,119.3800000,300
US1.IBM,1,20200714,102500,119.3900000,119.3900000,119.3300000,119.3300000,400
US1.IBM,1,20200714,102600,119.1900000,119.2700000,119.1600000,119.2700000,300
US1.IBM,1,20200714,102700,119.4800000,119.4800000,119.4200000,119.4200000,300
US1.IBM,1,20200714,102800,119.3200000,119.3200000,119.3200000,119.3200000,100
US1.IBM,1,20200714,102900,119.1600000,119.2400000,119.1600000,119.2400000,300
US1.IBM,1,20200714,103000,119.3200000,119.4000000,119.3200000,119.4000000,300
US1.IBM,1,20200714,103100,119.5300000,119.6600000,119.5300000,119.6600000,400
US1.IBM,1,20200714,103300,119.8000000,119.8000000,119.8000000,119.8000000,100
US1.IBM,1,20200714,103400,119.8000000,119.8900000,119.8000000,119.8700000,1137
US1.IBM,1,20200714,103500,119.8800000,119.8900000,119.8300000,119.8300000,600
US1.IBM,1,20200714,103600,119.8700000,119.8900000,119.7000000,119.8000000,800
US1.IBM,1,20200714,103700,119.6700000,119.6900000,119.6600000,119.6600000,300
US1.IBM,1,20200714,103800,119.8500000,119.8500000,119.8500000,119.8500000,200
US1.IBM,1,20200714,103900,119.8700000,119.8700000,119.7900000,119.7900000,600
US1.IBM,1,20200714,104000,119.8200000,119.8350000,119.7700000,119.7700000,600
US1.IBM,1,20200714,104100,119.8100000,119.8600000,119.8100000,119.8600000,400
US1.IBM,1,20200714,104200,119.8700000,119.8900000,119.8100000,119.8900000,300
US1.IBM,1,20200714,104300,119.9000000,119.9000000,119.9000000,119.9000000,100
US1.IBM,1,20200714,104400,119.9300000,119.9300000,119.9300000,119.9300000,100
US1.IBM,1,20200714,104500,119.6200000,119.6800000,119.6200000,119.6800000,200
US1.IBM,1,20200714,104600,119.7700000,119.7800000,119.6800000,119.6800000,300
US1.IBM,1,20200714,104700,119.7500000,119.7500000,119.7500000,119.7500000,100
US1.IBM,1,20200714,104800,119.6300000,119.6300000,119.6300000,119.6300000,100
US1.IBM,1,20200714,104900,119.7900000,119.7900000,119.6000000,119.6000000,300
US1.IBM,1,20200714,105100,119.4350000,119.4350000,119.4000000,119.4000000,200
US1.IBM,1,20200714,105200,119.4800000,119.4800000,119.4400000,119.4400000,600
US1.IBM,1,20200714,105300,119.5500000,119.5500000,119.5500000,119.5500000,100
US1.IBM,1,20200714,105400,119.5900000,119.5900000,119.5900000,119.5900000,100
US1.IBM,1,20200714,105500,119.5300000,119.5300000,119.5300000,119.5300000,100
US1.IBM,1,20200714,105600,119.4600000,119.4600000,119.3750000,119.3900000,400
US1.IBM,1,20200714,105700,119.3800000,119.3800000,119.2000000,119.2000000,300
US1.IBM,1,20200714,105800,119.2500000,119.2700000,119.2500000,119.2700000,200
US1.IBM,1,20200714,105900,119.3100000,119.3100000,119.3100000,119.3100000,100
US1.IBM,1,20200714,110000,119.2500000,119.4500000,119.2500000,119.4500000,700
US1.IBM,1,20200714,110100,119.4400000,119.4400000,119.3500000,119.3700000,600
US1.IBM,1,20200714,110200,119.3700000,119.4400000,119.3700000,119.3900000,500
US1.IBM,1,20200714,110300,119.3800000,119.4100000,119.3500000,119.4100000,400
US1.IBM,1,20200714,110400,119.5200000,119.5800000,119.5200000,119.5800000,300
US1.IBM,1,20200714,110500,119.6600000,119.7100000,119.6600000,119.7100000,450
US1.IBM,1,20200714,110600,119.5300000,119.5300000,119.4500000,119.4600000,600
US1.IBM,1,20200714,110700,119.4800000,119.5600000,119.4800000,119.5600000,700
US1.IBM,1,20200714,110800,119.5200000,119.7500000,119.5200000,119.7100000,800
US1.IBM,1,20200714,110900,119.7300000,119.7300000,119.6600000,119.6800000,600
US1.IBM,1,20200714,111000,119.8000000,119.8000000,119.7300000,119.7300000,400
US1.IBM,1,20200714,111100,119.7500000,119.7800000,119.7500000,119.7800000,200
US1.IBM,1,20200714,111200,119.8650000,119.9500000,119.7900000,119.7900000,1300
US1.IBM,1,20200714,111300,119.7600000,119.7900000,119.7600000,119.7900000,600
US1.IBM,1,20200714,111400,119.6400000,119.7200000,119.6400000,119.6600000,700
US1.IBM,1,20200714,111500,119.7100000,119.7800000,119.7100000,119.7200000,1200
US1.IBM,1,20200714,111600,119.7550000,119.8400000,119.7550000,119.8100000,300
US1.IBM,1,20200714,111700,119.6000000,119.6000000,119.5800000,119.5800000,400
US1.IBM,1,20200714,111800,119.7400000,119.8000000,119.7400000,119.8000000,600
US1.IBM,1,20200714,111900,119.7800000,119.8900000,119.7800000,119.8500000,400
US1.IBM,1,20200714,112000,119.7700000,119.7700000,119.7700000,119.7700000,100
US1.IBM,1,20200714,112100,119.6850000,119.7900000,119.6850000,119.7300000,400
US1.IBM,1,20200714,112200,119.6000000,119.6000000,119.5850000,119.5850000,200
US1.IBM,1,20200714,112300,119.5650000,119.5650000,119.5300000,119.5300000,200
US1.IBM,1,20200714,112400,119.5000000,119.5000000,119.5000000,119.5000000,100
US1.IBM,1,20200714,112600,119.4100000,119.4300000,119.4100000,119.4300000,200
US1.IBM,1,20200714,112700,119.4500000,119.4500000,119.3400000,119.3700000,698
US1.IBM,1,20200714,112800,119.4500000,119.4500000,119.4500000,119.4500000,100
US1.IBM,1,20200714,112900,119.4300000,119.4300000,119.3700000,119.3700000,400
US1.IBM,1,20200714,113000,119.3500000,119.3500000,119.3500000,119.3500000,335
US1.IBM,1,20200714,113100,119.2200000,119.2500000,119.2100000,119.2500000,500
US1.IBM,1,20200714,113200,119.3900000,119.3900000,119.3600000,119.3600000,300
US1.IBM,1,20200714,113300,119.3500000,119.4400000,119.3500000,119.4400000,300
US1.IBM,1,20200714,113400,119.6800000,119.6800000,119.6600000,119.6600000,300
US1.IBM,1,20200714,113500,119.5900000,119.5900000,119.5900000,119.5900000,200
US1.IBM,1,20200714,113600,119.5500000,119.5500000,119.5500000,119.5500000,100
US1.IBM,1,20200714,113700,119.5000000,119.5400000,119.4900000,119.5400000,400
US1.IBM,1,20200714,113800,119.5000000,119.5000000,119.5000000,119.5000000,100
US1.IBM,1,20200714,113900,119.5050000,119.5050000,119.5050000,119.5050000,100
US1.IBM,1,20200714,114100,119.6100000,119.6600000,119.6100000,119.6600000,200
US1.IBM,1,20200714,114200,119.6700000,119.6900000,119.6700000,119.6800000,400
US1.IBM,1,20200714,114300,119.7200000,119.7200000,119.7200000,119.7200000,100
US1.IBM,1,20200714,114400,119.6400000,119.6400000,119.5700000,119.6000000,500
US1.IBM,1,20200714,114500,119.6200000,119.6500000,119.6200000,119.6500000,200
US1.IBM,1,20200714,114600,119.6600000,119.7800000,119.6600000,119.7000000,1613
US1.IBM,1,20200714,114700,119.6700000,119.6700000,119.5600000,119.5900000,1000
US1.IBM,1,20200714,114800,119.6000000,119.6000000,119.5750000,119.5750000,300
US1.IBM,1,20200714,114900,119.6700000,119.6700000,119.6700000,119.6700000,100
US1.IBM,1,20200714,115000,119.6600000,119.6600000,119.6600000,119.6600000,100
US1.IBM,1,20200714,115200,119.5700000,119.5700000,119.5700000,119.5700000,100
US1.IBM,1,20200714,115500,119.6800000,119.6900000,119.6500000,119.6500000,500
US1.IBM,1,20200714,115600,119.6800000,119.7900000,119.6800000,119.7800000,700
US1.IBM,1,20200714,115700,119.6700000,119.7100000,119.6600000,119.6600000,301
US1.IBM,1,20200714,115800,119.6600000,119.6600000,119.6600000,119.6600000,100
US1.IBM,1,20200714,115900,119.6900000,119.6900000,119.6900000,119.6900000,100
US1.IBM,1,20200714,120100,119.8000000,119.8600000,119.8000000,119.8600000,200
US1.IBM,1,20200714,120200,119.7550000,119.7800000,119.7400000,119.7800000,300
US1.IBM,1,20200714,120300,119.7800000,119.7800000,119.7800000,119.7800000,237
US1.IBM,1,20200714,120400,119.7800000,119.7800000,119.7100000,119.7300000,600
US1.IBM,1,20200714,120500,119.6900000,119.7400000,119.6900000,119.7400000,300
US1.IBM,1,20200714,120600,119.6400000,119.6400000,119.6400000,119.6400000,400
US1.IBM,1,20200714,120700,119.6200000,119.6200000,119.5200000,119.5200000,1205
US1.IBM,1,20200714,120800,119.4900000,119.4900000,119.4000000,119.4300000,1386
US1.IBM,1,20200714,120900,119.4700000,119.4900000,119.4550000,119.4550000,500
US1.IBM,1,20200714,121000,119.3400000,119.3400000,119.3400000,119.3400000,100
US1.IBM,1,20200714,121200,119.3600000,119.3600000,119.3600000,119.3600000,229
US1.IBM,1,20200714,121600,119.3300000,119.3800000,119.3300000,119.3800000,300
US1.IBM,1,20200714,121700,119.4600000,119.4600000,119.3900000,119.3900000,500
US1.IBM,1,20200714,121800,119.4000000,119.4200000,119.3000000,119.3100000,2300
US1.IBM,1,20200714,121900,119.3100000,119.3700000,119.3050000,119.3700000,1000
US1.IBM,1,20200714,122000,119.3900000,119.4150000,119.3900000,119.4100000,800
US1.IBM,1,20200714,122100,119.4100000,119.4700000,119.4000000,119.4300000,900
US1.IBM,1,20200714,122200,119.4400000,119.4400000,119.4400000,119.4400000,200
US1.IBM,1,20200714,122300,119.4200000,119.4700000,119.4200000,119.4400000,400
US1.IBM,1,20200714,122400,119.4500000,119.4500000,119.4500000,119.4500000,100
US1.IBM,1,20200714,122600,119.3800000,119.3800000,119.3000000,119.3500000,900
US1.IBM,1,20200714,122800,119.3400000,119.3400000,119.3200000,119.3200000,200
US1.IBM,1,20200714,123000,119.3500000,119.3700000,119.3000000,119.3700000,600
US1.IBM,1,20200714,123100,119.4600000,119.4600000,119.4400000,119.4400000,200
US1.IBM,1,20200714,123200,119.4900000,119.4900000,119.4600000,119.4600000,300
US1.IBM,1,20200714,123300,119.4700000,119.4700000,119.4400000,119.4400000,300
US1.IBM,1,20200714,123400,119.3400000,119.3800000,119.3400000,119.3800000,200
US1.IBM,1,20200714,123500,119.3900000,119.4400000,119.3900000,119.4300000,400
US1.IBM,1,20200714,123600,119.4500000,119.4900000,119.4500000,119.4900000,200
US1.IBM,1,20200714,123700,119.5700000,119.5700000,119.5700000,119.5700000,100
US1.IBM,1,20200714,123900,119.4250000,119.4250000,119.4250000,119.4250000,200
US1.IBM,1,20200714,124000,119.4300000,119.4600000,119.4200000,119.4200000,400
US1.IBM,1,20200714,124100,119.5300000,119.5300000,119.5300000,119.5300000,100
US1.IBM,1,20200714,124200,119.5400000,119.5500000,119.5300000,119.5500000,300
US1.IBM,1,20200714,124300,119.5900000,119.6000000,119.5600000,119.5600000,400
US1.IBM,1,20200714,124400,119.5500000,119.6100000,119.5500000,119.6100000,300
US1.IBM,1,20200714,124500,119.5800000,119.5800000,119.4800000,119.4900000,500
US1.IBM,1,20200714,124600,119.6300000,119.6300000,119.5800000,119.6200000,800
US1.IBM,1,20200714,124700,119.6100000,119.6600000,119.6050000,119.6600000,402
US1.IBM,1,20200714,124800,119.6600000,119.7400000,119.6600000,119.7400000,300
US1.IBM,1,20200714,124900,119.7600000,119.7900000,119.7600000,119.7700000,400
US1.IBM,1,20200714,125000,119.7750000,119.7750000,119.7700000,119.7700000,200
US1.IBM,1,20200714,125100,119.8000000,119.8400000,119.7100000,119.7100000,1300
US1.IBM,1,20200714,125200,119.6100000,119.6850000,119.6100000,119.6800000,800
US1.IBM,1,20200714,125300,119.6500000,119.6500000,119.6500000,119.6500000,200
US1.IBM,1,20200714,125400,119.6900000,119.7000000,119.6900000,119.7000000,300
US1.IBM,1,20200714,125500,119.6500000,119.6500000,119.5900000,119.5900000,300
US1.IBM,1,20200714,125600,119.6300000,119.6300000,119.5400000,119.5400000,600
US1.IBM,1,20200714,125700,119.5100000,119.5100000,119.5100000,119.5100000,100
US1.IBM,1,20200714,125800,119.5400000,119.5700000,119.5000000,119.5700000,1000
US1.IBM,1,20200714,125900,119.6000000,119.6000000,119.5500000,119.5500000,400
US1.IBM,1,20200714,130000,119.5300000,119.5700000,119.5300000,119.5700000,300
US1.IBM,1,20200714,130100,119.6100000,119.6100000,119.6000000,119.6000000,300
US1.IBM,1,20200714,130200,119.5300000,119.5400000,119.5000000,119.5100000,500
US1.IBM,1,20200714,130400,119.5500000,119.5500000,119.5500000,119.5500000,100
US1.IBM,1,20200714,130500,119.4700000,119.4700000,119.4700000,119.4700000,100
US1.IBM,1,20200714,130600,119.4700000,119.4700000,119.4700000,119.4700000,100
US1.IBM,1,20200714,130700,119.4500000,119.4500000,119.4200000,119.4200000,200
US1.IBM,1,20200714,130800,119.4900000,119.4900000,119.4600000,119.4600000,200
US1.IBM,1,20200714,130900,119.4500000,119.4700000,119.3300000,119.3300000,700
US1.IBM,1,20200714,131000,119.3500000,119.3600000,119.3500000,119.3600000,200
US1.IBM,1,20200714,131100,119.3000000,119.3000000,119.3000000,119.3000000,100
US1.IBM,1,20200714,131200,119.3600000,119.3800000,119.3600000,119.3800000,322
US1.IBM,1,20200714,131300,119.3700000,119.3700000,119.3700000,119.3700000,100
US1.IBM,1,20200714,131400,119.3700000,119.4000000,119.3700000,119.4000000,300
US1.IBM,1,20200714,131500,119.3400000,119.3400000,119.3200000,119.3200000,300
US1.IBM,1,20200714,131600,119.3700000,119.3700000,119.2800000,119.2800000,400
US1.IBM,1,20200714,131700,119.3000000,119.3000000,119.3000000,119.3000000,100
US1.IBM,1,20200714,131800,119.3000000,119.3000000,119.2400000,119.2400000,500
US1.IBM,1,20200714,131900,119.2150000,119.2600000,119.2150000,119.2600000,300
US1.IBM,1,20200714,132000,119.2400000,119.2800000,119.2400000,119.2800000,400
US1.IBM,1,20200714,132100,119.2700000,119.2700000,119.2700000,119.2700000,200
US1.IBM,1,20200714,132200,119.3200000,119.3400000,119.3000000,119.3200000,600
US1.IBM,1,20200714,132500,119.3100000,119.3100000,119.3100000,119.3100000,100
US1.IBM,1,20200714,132600,119.3500000,119.3600000,119.3500000,119.3600000,200
US1.IBM,1,20200714,132700,119.3300000,119.3300000,119.3300000,119.3300000,200
US1.IBM,1,20200714,132800,119.3400000,119.3400000,119.3400000,119.3400000,200
US1.IBM,1,20200714,132900,119.3600000,119.3600000,119.3600000,119.3600000,100
US1.IBM,1,20200714,133000,119.3000000,119.3000000,119.3000000,119.3000000,500
US1.IBM,1,20200714,133100,119.2700000,119.3400000,119.2700000,119.3400000,300
US1.IBM,1,20200714,133200,119.3700000,119.3800000,119.3700000,119.3700000,400
US1.IBM,1,20200714,133400,119.3900000,119.4100000,119.3900000,119.4100000,400
US1.IBM,1,20200714,133500,119.4400000,119.4400000,119.4000000,119.4100000,700
US1.IBM,1,20200714,133600,119.4200000,119.4400000,119.4200000,119.4200000,600
US1.IBM,1,20200714,133700,119.4500000,119.4500000,119.4200000,119.4200000,300
US1.IBM,1,20200714,133800,119.4000000,119.4000000,119.4000000,119.4000000,400
US1.IBM,1,20200714,133900,119.4100000,119.5000000,119.4100000,119.5000000,700
US1.IBM,1,20200714,134000,119.4900000,119.5000000,119.4800000,119.5000000,300
US1.IBM,1,20200714,134100,119.4800000,119.4900000,119.4800000,119.4900000,200
US1.IBM,1,20200714,134200,119.5400000,119.5500000,119.5400000,119.5500000,300
US1.IBM,1,20200714,134300,119.6100000,119.6300000,119.6100000,119.6300000,200
US1.IBM,1,20200714,134400,119.6400000,119.6400000,119.6400000,119.6400000,200
US1.IBM,1,20200714,134500,119.6600000,119.7000000,119.6600000,119.6800000,300
US1.IBM,1,20200714,134600,119.6300000,119.6800000,119.6200000,119.6800000,990
US1.IBM,1,20200714,134700,119.6700000,119.6700000,119.6300000,119.6300000,200
US1.IBM,1,20200714,134800,119.6300000,119.6300000,119.6300000,119.6300000,100
US1.IBM,1,20200714,134900,119.6600000,119.6700000,119.6600000,119.6700000,200
US1.IBM,1,20200714,135000,119.6600000,119.7000000,119.6600000,119.7000000,400
US1.IBM,1,20200714,135100,119.5850000,119.6000000,119.5800000,119.5900000,400
US1.IBM,1,20200714,135200,119.6200000,119.6400000,119.6200000,119.6300000,700
US1.IBM,1,20200714,135300,119.5800000,119.5800000,119.5800000,119.5800000,100
US1.IBM,1,20200714,135400,119.5500000,119.6000000,119.5500000,119.6000000,200
US1.IBM,1,20200714,135500,119.5900000,119.5900000,119.5000000,119.5000000,300
US1.IBM,1,20200714,135600,119.5300000,119.5600000,119.4500000,119.4500000,1000
US1.IBM,1,20200714,135700,119.4600000,119.4600000,119.4000000,119.4000000,546
US1.IBM,1,20200714,135800,119.3900000,119.3900000,119.3500000,119.3500000,200
US1.IBM,1,20200714,135900,119.2400000,119.2500000,119.0400000,119.2200000,4198
US1.IBM,1,20200714,140000,119.2700000,119.3300000,119.1300000,119.3300000,1400
US1.IBM,1,20200714,140100,119.2700000,119.4300000,119.1800000,119.4300000,1597
US1.IBM,1,20200714,140200,119.4900000,119.5000000,119.4400000,119.5000000,1000
US1.IBM,1,20200714,140300,119.5400000,119.6900000,119.5400000,119.5400000,900
US1.IBM,1,20200714,140400,119.6400000,119.6400000,119.5100000,119.6000000,400
US1.IBM,1,20200714,140500,119.6700000,119.6700000,119.6300000,119.6300000,300
US1.IBM,1,20200714,140600,119.6200000,119.6500000,119.6200000,119.6300000,501
US1.IBM,1,20200714,140700,119.6500000,119.6500000,119.5250000,119.5250000,1146
US1.IBM,1,20200714,140800,119.4600000,119.5500000,119.4600000,119.4900000,600
US1.IBM,1,20200714,140900,119.4500000,119.4500000,119.3800000,119.3800000,600
US1.IBM,1,20200714,141000,119.4300000,119.4300000,119.4300000,119.4300000,100
US1.IBM,1,20200714,141100,119.4750000,119.4800000,119.4700000,119.4700000,400
US1.IBM,1,20200714,141200,119.4500000,119.5300000,119.4500000,119.5200000,400
US1.IBM,1,20200714,141300,119.5000000,119.5000000,119.5000000,119.5000000,100
US1.IBM,1,20200714,141400,119.5000000,119.5050000,119.4800000,119.4800000,800
US1.IBM,1,20200714,141500,119.4800000,119.4800000,119.4800000,119.4800000,100
US1.IBM,1,20200714,141600,119.5500000,119.5900000,119.5200000,119.5900000,700
US1.IBM,1,20200714,141700,119.6050000,119.6050000,119.5700000,119.6000000,300
US1.IBM,1,20200714,141800,119.5900000,119.6200000,119.5700000,119.6200000,700
US1.IBM,1,20200714,141900,119.6300000,119.7000000,119.6300000,119.7000000,500
US1.IBM,1,20200714,142100,119.7100000,119.8100000,119.7100000,119.8100000,350
US1.IBM,1,20200714,142200,119.8000000,119.8000000,119.7800000,119.7800000,200
US1.IBM,1,20200714,142300,119.7600000,119.7600000,119.6700000,119.6800000,623
US1.IBM,1,20200714,142400,119.6500000,119.6500000,119.6500000,119.6500000,200
US1.IBM,1,20200714,142500,119.7200000,119.7400000,119.7200000,119.7400000,300
US1.IBM,1,20200714,142600,119.7100000,119.7100000,119.6600000,119.6600000,615
US1.IBM,1,20200714,142700,119.6500000,119.6500000,119.5900000,119.6200000,800
US1.IBM,1,20200714,142800,119.6200000,119.6200000,119.6200000,119.6200000,300
US1.IBM,1,20200714,143000,119.6300000,119.6300000,119.6000000,119.6000000,300
US1.IBM,1,20200714,143100,119.5900000,119.6700000,119.5900000,119.6500000,700
US1.IBM,1,20200714,143200,119.7300000,119.7300000,119.7300000,119.7300000,100
US1.IBM,1,20200714,143300,119.7100000,119.7100000,119.7000000,119.7000000,200
US1.IBM,1,20200714,143400,119.7300000,119.7300000,119.7300000,119.7300000,100
US1.IBM,1,20200714,143600,119.6400000,119.6700000,119.6100000,119.6400000,800
US1.IBM,1,20200714,143700,119.6800000,119.7100000,119.6500000,119.6500000,700
US1.IBM,1,20200714,143800,119.7400000,119.7500000,119.7000000,119.7000000,600
